mean_phred_score	n_sequences	sample	read_pair	stage
26	106904	AP-RNA-8	2	ribo_initial
27	203579	AP-RNA-8	2	ribo_initial
28	317946	AP-RNA-8	2	ribo_initial
29	435199	AP-RNA-8	2	ribo_initial
30	548194	AP-RNA-8	2	ribo_initial
31	662689	AP-RNA-8	2	ribo_initial
32	778054	AP-RNA-8	2	ribo_initial
33	809539	AP-RNA-8	2	ribo_initial
34	552697	AP-RNA-8	2	ribo_initial
35	125468	AP-RNA-8	2	ribo_initial
36	640	AP-RNA-8	2	ribo_initial
25	6364	AP-RNA-9	1	ribo_initial
26	31394	AP-RNA-9	1	ribo_initial
27	86128	AP-RNA-9	1	ribo_initial
28	176676	AP-RNA-9	1	ribo_initial
29	283468	AP-RNA-9	1	ribo_initial
30	385518	AP-RNA-9	1	ribo_initial
31	471194	AP-RNA-9	1	ribo_initial
32	552718	AP-RNA-9	1	ribo_initial
33	620039	AP-RNA-9	1	ribo_initial
34	571262	AP-RNA-9	1	ribo_initial
35	199097	AP-RNA-9	1	ribo_initial
36	298	AP-RNA-9	1	ribo_initial
25	29308	AP-RNA-9	2	ribo_initial
26	90762	AP-RNA-9	2	ribo_initial
27	170776	AP-RNA-9	2	ribo_initial
28	260501	AP-RNA-9	2	ribo_initial
29	343975	AP-RNA-9	2	ribo_initial
30	414791	AP-RNA-9	2	ribo_initial
31	483276	AP-RNA-9	2	ribo_initial
32	548960	AP-RNA-9	2	ribo_initial
33	563953	AP-RNA-9	2	ribo_initial
34	386608	AP-RNA-9	2	ribo_initial
35	90750	AP-RNA-9	2	ribo_initial
36	496	AP-RNA-9	2	ribo_initial
25	23095	AP-DNA-10	1	ribo_secondary
26	128117	AP-DNA-10	1	ribo_secondary
27	387462	AP-DNA-10	1	ribo_secondary
28	879365	AP-DNA-10	1	ribo_secondary
29	1609087	AP-DNA-10	1	ribo_secondary
30	2522507	AP-DNA-10	1	ribo_secondary
31	3553907	AP-DNA-10	1	ribo_secondary
32	4657808	AP-DNA-10	1	ribo_secondary
33	5547214	AP-DNA-10	1	ribo_secondary
34	5228748	AP-DNA-10	1	ribo_secondary
35	2146709	AP-DNA-10	1	ribo_secondary
36	2573	AP-DNA-10	1	ribo_secondary
25	111204	AP-DNA-10	2	ribo_secondary
26	396191	AP-DNA-10	2	ribo_secondary
27	837690	AP-DNA-10	2	ribo_secondary
28	1472432	AP-DNA-10	2	ribo_secondary
29	2274031	AP-DNA-10	2	ribo_secondary
30	3198804	AP-DNA-10	2	ribo_secondary
31	4190775	AP-DNA-10	2	ribo_secondary
32	5029251	AP-DNA-10	2	ribo_secondary
33	5037094	AP-DNA-10	2	ribo_secondary
34	3290743	AP-DNA-10	2	ribo_secondary
35	845158	AP-DNA-10	2	ribo_secondary
36	3219	AP-DNA-10	2	ribo_secondary
25	15635	AP-DNA-11	1	ribo_secondary
26	87743	AP-DNA-11	1	ribo_secondary
27	265590	AP-DNA-11	1	ribo_secondary
28	607906	AP-DNA-11	1	ribo_secondary
29	1116442	AP-DNA-11	1	ribo_secondary
30	1747583	AP-DNA-11	1	ribo_secondary
31	2449819	AP-DNA-11	1	ribo_secondary
32	3193051	AP-DNA-11	1	ribo_secondary
33	3853372	AP-DNA-11	1	ribo_secondary
34	3946971	AP-DNA-11	1	ribo_secondary
35	2064145	AP-DNA-11	1	ribo_secondary
36	1930	AP-DNA-11	1	ribo_secondary
25	72600	AP-DNA-11	2	ribo_secondary
26	260457	AP-DNA-11	2	ribo_secondary
27	558825	AP-DNA-11	2	ribo_secondary
28	992717	AP-DNA-11	2	ribo_secondary
29	1544830	AP-DNA-11	2	ribo_secondary
30	2177538	AP-DNA-11	2	ribo_secondary
31	2854487	AP-DNA-11	2	ribo_secondary
32	3471177	AP-DNA-11	2	ribo_secondary
33	3657047	AP-DNA-11	2	ribo_secondary
34	2789619	AP-DNA-11	2	ribo_secondary
35	968542	AP-DNA-11	2	ribo_secondary
36	2348	AP-DNA-11	2	ribo_secondary
25	11869	AP-DNA-12	1	ribo_secondary
26	65790	AP-DNA-12	1	ribo_secondary
27	196011	AP-DNA-12	1	ribo_secondary
28	445738	AP-DNA-12	1	ribo_secondary
29	819992	AP-DNA-12	1	ribo_secondary
30	1292830	AP-DNA-12	1	ribo_secondary
31	1843556	AP-DNA-12	1	ribo_secondary
32	2471001	AP-DNA-12	1	ribo_secondary
33	3171222	AP-DNA-12	1	ribo_secondary
34	3656261	AP-DNA-12	1	ribo_secondary
35	2331148	AP-DNA-12	1	ribo_secondary
36	2016	AP-DNA-12	1	ribo_secondary
25	57272	AP-DNA-12	2	ribo_secondary
26	194619	AP-DNA-12	2	ribo_secondary
27	407851	AP-DNA-12	2	ribo_secondary
28	717853	AP-DNA-12	2	ribo_secondary
29	1114734	AP-DNA-12	2	ribo_secondary
30	1582733	AP-DNA-12	2	ribo_secondary
31	2117200	AP-DNA-12	2	ribo_secondary
32	2704311	AP-DNA-12	2	ribo_secondary
33	3153492	AP-DNA-12	2	ribo_secondary
34	2898603	AP-DNA-12	2	ribo_secondary
35	1356534	AP-DNA-12	2	ribo_secondary
36	2232	AP-DNA-12	2	ribo_secondary
25	10614	AP-DNA-13	1	ribo_secondary
26	61638	AP-DNA-13	1	ribo_secondary
27	191076	AP-DNA-13	1	ribo_secondary
28	443461	AP-DNA-13	1	ribo_secondary
29	828062	AP-DNA-13	1	ribo_secondary
30	1319981	AP-DNA-13	1	ribo_secondary
31	1901783	AP-DNA-13	1	ribo_secondary
32	2575389	AP-DNA-13	1	ribo_secondary
33	3306663	AP-DNA-13	1	ribo_secondary
34	3720946	AP-DNA-13	1	ribo_secondary
35	2196097	AP-DNA-13	1	ribo_secondary
36	1917	AP-DNA-13	1	ribo_secondary
25	60790	AP-DNA-13	2	ribo_secondary
26	230877	AP-DNA-13	2	ribo_secondary
27	498678	AP-DNA-13	2	ribo_secondary
28	896826	AP-DNA-13	2	ribo_secondary
29	1418039	AP-DNA-13	2	ribo_secondary
30	2016703	AP-DNA-13	2	ribo_secondary
31	2636486	AP-DNA-13	2	ribo_secondary
32	3113163	AP-DNA-13	2	ribo_secondary
33	3067528	AP-DNA-13	2	ribo_secondary
34	2063203	AP-DNA-13	2	ribo_secondary
35	553456	AP-DNA-13	2	ribo_secondary
36	1878	AP-DNA-13	2	ribo_secondary
25	9394	AP-DNA-14	1	ribo_secondary
26	55746	AP-DNA-14	1	ribo_secondary
27	174699	AP-DNA-14	1	ribo_secondary
28	409433	AP-DNA-14	1	ribo_secondary
29	767432	AP-DNA-14	1	ribo_secondary
30	1230445	AP-DNA-14	1	ribo_secondary
31	1777159	AP-DNA-14	1	ribo_secondary
32	2385179	AP-DNA-14	1	ribo_secondary
33	2917767	AP-DNA-14	1	ribo_secondary
34	2743439	AP-DNA-14	1	ribo_secondary
35	1019446	AP-DNA-14	1	ribo_secondary
36	841	AP-DNA-14	1	ribo_secondary
25	68618	AP-DNA-14	2	ribo_secondary
26	271579	AP-DNA-14	2	ribo_secondary
27	591687	AP-DNA-14	2	ribo_secondary
28	1041863	AP-DNA-14	2	ribo_secondary
29	1584560	AP-DNA-14	2	ribo_secondary
30	2119266	AP-DNA-14	2	ribo_secondary
31	2487818	AP-DNA-14	2	ribo_secondary
32	2468560	AP-DNA-14	2	ribo_secondary
33	1868580	AP-DNA-14	2	ribo_secondary
34	846066	AP-DNA-14	2	ribo_secondary
35	141523	AP-DNA-14	2	ribo_secondary
36	860	AP-DNA-14	2	ribo_secondary
25	4724	AP-DNA-15	1	ribo_secondary
26	26539	AP-DNA-15	1	ribo_secondary
27	79069	AP-DNA-15	1	ribo_secondary
28	177946	AP-DNA-15	1	ribo_secondary
29	326045	AP-DNA-15	1	ribo_secondary
30	520564	AP-DNA-15	1	ribo_secondary
31	763640	AP-DNA-15	1	ribo_secondary
32	1053776	AP-DNA-15	1	ribo_secondary
33	1317945	AP-DNA-15	1	ribo_secondary
34	1203709	AP-DNA-15	1	ribo_secondary
35	323857	AP-DNA-15	1	ribo_secondary
36	268	AP-DNA-15	1	ribo_secondary
25	25645	AP-DNA-15	2	ribo_secondary
26	94644	AP-DNA-15	2	ribo_secondary
27	201766	AP-DNA-15	2	ribo_secondary
28	355261	AP-DNA-15	2	ribo_secondary
29	554575	AP-DNA-15	2	ribo_secondary
30	791643	AP-DNA-15	2	ribo_secondary
31	1027157	AP-DNA-15	2	ribo_secondary
32	1172962	AP-DNA-15	2	ribo_secondary
33	1016834	AP-DNA-15	2	ribo_secondary
34	482797	AP-DNA-15	2	ribo_secondary
35	74412	AP-DNA-15	2	ribo_secondary
36	386	AP-DNA-15	2	ribo_secondary
25	7712	AP-DNA-16	1	ribo_secondary
26	42334	AP-DNA-16	1	ribo_secondary
27	122327	AP-DNA-16	1	ribo_secondary
28	267886	AP-DNA-16	1	ribo_secondary
29	477753	AP-DNA-16	1	ribo_secondary
30	739209	AP-DNA-16	1	ribo_secondary
31	1040809	AP-DNA-16	1	ribo_secondary
32	1372315	AP-DNA-16	1	ribo_secondary
33	1665550	AP-DNA-16	1	ribo_secondary
34	1568422	AP-DNA-16	1	ribo_secondary
35	475991	AP-DNA-16	1	ribo_secondary
36	451	AP-DNA-16	1	ribo_secondary
25	32922	AP-DNA-16	2	ribo_secondary
26	114931	AP-DNA-16	2	ribo_secondary
27	242606	AP-DNA-16	2	ribo_secondary
28	424720	AP-DNA-16	2	ribo_secondary
29	654242	AP-DNA-16	2	ribo_secondary
30	927871	AP-DNA-16	2	ribo_secondary
31	1232462	AP-DNA-16	2	ribo_secondary
32	1510601	AP-DNA-16	2	ribo_secondary
33	1541377	AP-DNA-16	2	ribo_secondary
34	930360	AP-DNA-16	2	ribo_secondary
35	167912	AP-DNA-16	2	ribo_secondary
36	755	AP-DNA-16	2	ribo_secondary
25	45640	AP-DNA-1	1	ribo_secondary
26	253302	AP-DNA-1	1	ribo_secondary
27	764134	AP-DNA-1	1	ribo_secondary
28	1743987	AP-DNA-1	1	ribo_secondary
29	3221345	AP-DNA-1	1	ribo_secondary
30	5103459	AP-DNA-1	1	ribo_secondary
31	7316750	AP-DNA-1	1	ribo_secondary
32	9932579	AP-DNA-1	1	ribo_secondary
33	12939055	AP-DNA-1	1	ribo_secondary
34	15220027	AP-DNA-1	1	ribo_secondary
35	9733833	AP-DNA-1	1	ribo_secondary
36	8512	AP-DNA-1	1	ribo_secondary
24	3	AP-DNA-1	2	ribo_secondary
25	226328	AP-DNA-1	2	ribo_secondary
26	797970	AP-DNA-1	2	ribo_secondary
27	1691135	AP-DNA-1	2	ribo_secondary
28	3004013	AP-DNA-1	2	ribo_secondary
29	4706531	AP-DNA-1	2	ribo_secondary
30	6734279	AP-DNA-1	2	ribo_secondary
31	9054012	AP-DNA-1	2	ribo_secondary
32	11499396	AP-DNA-1	2	ribo_secondary
33	13040809	AP-DNA-1	2	ribo_secondary
34	11173723	AP-DNA-1	2	ribo_secondary
35	4345690	AP-DNA-1	2	ribo_secondary
36	8734	AP-DNA-1	2	ribo_secondary
25	24784	AP-DNA-3	1	ribo_secondary
26	134068	AP-DNA-3	1	ribo_secondary
27	398927	AP-DNA-3	1	ribo_secondary
28	910068	AP-DNA-3	1	ribo_secondary
29	1691819	AP-DNA-3	1	ribo_secondary
30	2688670	AP-DNA-3	1	ribo_secondary
31	3886304	AP-DNA-3	1	ribo_secondary
32	5386999	AP-DNA-3	1	ribo_secondary
33	7385230	AP-DNA-3	1	ribo_secondary
34	9690289	AP-DNA-3	1	ribo_secondary
35	6959236	AP-DNA-3	1	ribo_secondary
36	4870	AP-DNA-3	1	ribo_secondary
24	1	AP-DNA-3	2	ribo_secondary
25	114098	AP-DNA-3	2	ribo_secondary
26	391071	AP-DNA-3	2	ribo_secondary
27	828204	AP-DNA-3	2	ribo_secondary
28	1482651	AP-DNA-3	2	ribo_secondary
29	2353655	AP-DNA-3	2	ribo_secondary
30	3413107	AP-DNA-3	2	ribo_secondary
31	4688595	AP-DNA-3	2	ribo_secondary
32	6250352	AP-DNA-3	2	ribo_secondary
33	7822734	AP-DNA-3	2	ribo_secondary
34	7992216	AP-DNA-3	2	ribo_secondary
35	3819665	AP-DNA-3	2	ribo_secondary
36	4915	AP-DNA-3	2	ribo_secondary
25	9562	AP-DNA-4	1	ribo_secondary
26	53738	AP-DNA-4	1	ribo_secondary
27	160546	AP-DNA-4	1	ribo_secondary
28	362282	AP-DNA-4	1	ribo_secondary
29	658212	AP-DNA-4	1	ribo_secondary
30	1028874	AP-DNA-4	1	ribo_secondary
31	1459690	AP-DNA-4	1	ribo_secondary
32	1928264	AP-DNA-4	1	ribo_secondary
33	2357477	AP-DNA-4	1	ribo_secondary
34	2338923	AP-DNA-4	1	ribo_secondary
35	1074897	AP-DNA-4	1	ribo_secondary
36	1267	AP-DNA-4	1	ribo_secondary
25	40520	AP-DNA-4	2	ribo_secondary
26	139881	AP-DNA-4	2	ribo_secondary
27	299804	AP-DNA-4	2	ribo_secondary
28	536751	AP-DNA-4	2	ribo_secondary
29	844205	AP-DNA-4	2	ribo_secondary
30	1213523	AP-DNA-4	2	ribo_secondary
31	1640958	AP-DNA-4	2	ribo_secondary
32	2079333	AP-DNA-4	2	ribo_secondary
33	2291406	AP-DNA-4	2	ribo_secondary
34	1744846	AP-DNA-4	2	ribo_secondary
35	600937	AP-DNA-4	2	ribo_secondary
36	1568	AP-DNA-4	2	ribo_secondary
25	13062	AP-DNA-5	1	ribo_secondary
26	71183	AP-DNA-5	1	ribo_secondary
27	211583	AP-DNA-5	1	ribo_secondary
28	482147	AP-DNA-5	1	ribo_secondary
29	881313	AP-DNA-5	1	ribo_secondary
30	1387016	AP-DNA-5	1	ribo_secondary
31	1979048	AP-DNA-5	1	ribo_secondary
32	2647625	AP-DNA-5	1	ribo_secondary
33	3310373	AP-DNA-5	1	ribo_secondary
34	3476243	AP-DNA-5	1	ribo_secondary
35	1790703	AP-DNA-5	1	ribo_secondary
36	1736	AP-DNA-5	1	ribo_secondary
25	60029	AP-DNA-5	2	ribo_secondary
26	207916	AP-DNA-5	2	ribo_secondary
27	437501	AP-DNA-5	2	ribo_secondary
28	774785	AP-DNA-5	2	ribo_secondary
29	1207252	AP-DNA-5	2	ribo_secondary
30	1723076	AP-DNA-5	2	ribo_secondary
31	2311228	AP-DNA-5	2	ribo_secondary
32	2914753	AP-DNA-5	2	ribo_secondary
33	3212223	AP-DNA-5	2	ribo_secondary
34	2524035	AP-DNA-5	2	ribo_secondary
35	877098	AP-DNA-5	2	ribo_secondary
36	2136	AP-DNA-5	2	ribo_secondary
25	10585	AP-DNA-6	1	ribo_secondary
26	58725	AP-DNA-6	1	ribo_secondary
27	176358	AP-DNA-6	1	ribo_secondary
28	400726	AP-DNA-6	1	ribo_secondary
29	735576	AP-DNA-6	1	ribo_secondary
30	1157955	AP-DNA-6	1	ribo_secondary
31	1656534	AP-DNA-6	1	ribo_secondary
32	2223663	AP-DNA-6	1	ribo_secondary
33	2789092	AP-DNA-6	1	ribo_secondary
34	2899681	AP-DNA-6	1	ribo_secondary
35	1434367	AP-DNA-6	1	ribo_secondary
36	1549	AP-DNA-6	1	ribo_secondary
25	49141	AP-DNA-6	2	ribo_secondary
26	169298	AP-DNA-6	2	ribo_secondary
27	357553	AP-DNA-6	2	ribo_secondary
28	631238	AP-DNA-6	2	ribo_secondary
29	982871	AP-DNA-6	2	ribo_secondary
30	1408009	AP-DNA-6	2	ribo_secondary
31	1895580	AP-DNA-6	2	ribo_secondary
32	2416603	AP-DNA-6	2	ribo_secondary
33	2705573	AP-DNA-6	2	ribo_secondary
34	2155257	AP-DNA-6	2	ribo_secondary
35	771729	AP-DNA-6	2	ribo_secondary
36	1959	AP-DNA-6	2	ribo_secondary
25	9788	AP-DNA-7	1	ribo_secondary
26	53116	AP-DNA-7	1	ribo_secondary
27	160795	AP-DNA-7	1	ribo_secondary
28	364043	AP-DNA-7	1	ribo_secondary
29	664821	AP-DNA-7	1	ribo_secondary
30	1048110	AP-DNA-7	1	ribo_secondary
31	1495527	AP-DNA-7	1	ribo_secondary
32	2009868	AP-DNA-7	1	ribo_secondary
33	2522033	AP-DNA-7	1	ribo_secondary
34	2621880	AP-DNA-7	1	ribo_secondary
35	1296507	AP-DNA-7	1	ribo_secondary
36	1493	AP-DNA-7	1	ribo_secondary
25	43132	AP-DNA-7	2	ribo_secondary
26	152491	AP-DNA-7	2	ribo_secondary
27	324492	AP-DNA-7	2	ribo_secondary
28	577640	AP-DNA-7	2	ribo_secondary
29	905385	AP-DNA-7	2	ribo_secondary
30	1294911	AP-DNA-7	2	ribo_secondary
31	1746355	AP-DNA-7	2	ribo_secondary
32	2210301	AP-DNA-7	2	ribo_secondary
33	2439048	AP-DNA-7	2	ribo_secondary
34	1895464	AP-DNA-7	2	ribo_secondary
35	656895	AP-DNA-7	2	ribo_secondary
36	1867	AP-DNA-7	2	ribo_secondary
25	10179	AP-DNA-8	1	ribo_secondary
26	55994	AP-DNA-8	1	ribo_secondary
27	169439	AP-DNA-8	1	ribo_secondary
28	385196	AP-DNA-8	1	ribo_secondary
29	700904	AP-DNA-8	1	ribo_secondary
30	1097103	AP-DNA-8	1	ribo_secondary
31	1547190	AP-DNA-8	1	ribo_secondary
32	2032757	AP-DNA-8	1	ribo_secondary
33	2454378	AP-DNA-8	1	ribo_secondary
34	2385609	AP-DNA-8	1	ribo_secondary
35	1065133	AP-DNA-8	1	ribo_secondary
36	1198	AP-DNA-8	1	ribo_secondary
25	45805	AP-DNA-8	2	ribo_secondary
26	159763	AP-DNA-8	2	ribo_secondary
27	338086	AP-DNA-8	2	ribo_secondary
28	598512	AP-DNA-8	2	ribo_secondary
29	930229	AP-DNA-8	2	ribo_secondary
30	1320380	AP-DNA-8	2	ribo_secondary
31	1755011	AP-DNA-8	2	ribo_secondary
32	2174787	AP-DNA-8	2	ribo_secondary
33	2318878	AP-DNA-8	2	ribo_secondary
34	1706588	AP-DNA-8	2	ribo_secondary
35	555536	AP-DNA-8	2	ribo_secondary
36	1505	AP-DNA-8	2	ribo_secondary
25	7750	AP-DNA-9	1	ribo_secondary
26	44796	AP-DNA-9	1	ribo_secondary
27	135325	AP-DNA-9	1	ribo_secondary
28	308042	AP-DNA-9	1	ribo_secondary
29	563122	AP-DNA-9	1	ribo_secondary
30	880631	AP-DNA-9	1	ribo_secondary
31	1240841	AP-DNA-9	1	ribo_secondary
32	1622637	AP-DNA-9	1	ribo_secondary
33	1922167	AP-DNA-9	1	ribo_secondary
34	1761231	AP-DNA-9	1	ribo_secondary
35	652142	AP-DNA-9	1	ribo_secondary
36	918	AP-DNA-9	1	ribo_secondary
25	36674	AP-DNA-9	2	ribo_secondary
26	132094	AP-DNA-9	2	ribo_secondary
27	279189	AP-DNA-9	2	ribo_secondary
28	491363	AP-DNA-9	2	ribo_secondary
29	758680	AP-DNA-9	2	ribo_secondary
30	1072428	AP-DNA-9	2	ribo_secondary
31	1404836	AP-DNA-9	2	ribo_secondary
32	1715741	AP-DNA-9	2	ribo_secondary
33	1762264	AP-DNA-9	2	ribo_secondary
34	1174711	AP-DNA-9	2	ribo_secondary
35	310440	AP-DNA-9	2	ribo_secondary
36	1182	AP-DNA-9	2	ribo_secondary
25	6187	AP-RNA-10	1	ribo_secondary
26	30106	AP-RNA-10	1	ribo_secondary
27	80377	AP-RNA-10	1	ribo_secondary
28	161531	AP-RNA-10	1	ribo_secondary
29	265770	AP-RNA-10	1	ribo_secondary
30	386834	AP-RNA-10	1	ribo_secondary
31	518792	AP-RNA-10	1	ribo_secondary
32	659288	AP-RNA-10	1	ribo_secondary
33	771864	AP-RNA-10	1	ribo_secondary
34	713406	AP-RNA-10	1	ribo_secondary
35	242129	AP-RNA-10	1	ribo_secondary
36	442	AP-RNA-10	1	ribo_secondary
25	27057	AP-RNA-10	2	ribo_secondary
26	82856	AP-RNA-10	2	ribo_secondary
27	153597	AP-RNA-10	2	ribo_secondary
28	236820	AP-RNA-10	2	ribo_secondary
29	333238	AP-RNA-10	2	ribo_secondary
30	442045	AP-RNA-10	2	ribo_secondary
31	562325	AP-RNA-10	2	ribo_secondary
32	678571	AP-RNA-10	2	ribo_secondary
33	717581	AP-RNA-10	2	ribo_secondary
34	491872	AP-RNA-10	2	ribo_secondary
35	110110	AP-RNA-10	2	ribo_secondary
36	654	AP-RNA-10	2	ribo_secondary
25	8177	AP-RNA-11	1	ribo_secondary
26	38903	AP-RNA-11	1	ribo_secondary
27	104843	AP-RNA-11	1	ribo_secondary
28	213535	AP-RNA-11	1	ribo_secondary
29	356176	AP-RNA-11	1	ribo_secondary
30	519001	AP-RNA-11	1	ribo_secondary
31	687921	AP-RNA-11	1	ribo_secondary
32	833833	AP-RNA-11	1	ribo_secondary
33	909554	AP-RNA-11	1	ribo_secondary
34	745979	AP-RNA-11	1	ribo_secondary
35	221354	AP-RNA-11	1	ribo_secondary
36	435	AP-RNA-11	1	ribo_secondary
25	32784	AP-RNA-11	2	ribo_secondary
26	104732	AP-RNA-11	2	ribo_secondary
27	199077	AP-RNA-11	2	ribo_secondary
28	316684	AP-RNA-11	2	ribo_secondary
29	452160	AP-RNA-11	2	ribo_secondary
30	599397	AP-RNA-11	2	ribo_secondary
31	743652	AP-RNA-11	2	ribo_secondary
32	845857	AP-RNA-11	2	ribo_secondary
33	795456	AP-RNA-11	2	ribo_secondary
34	460649	AP-RNA-11	2	ribo_secondary
35	88641	AP-RNA-11	2	ribo_secondary
36	622	AP-RNA-11	2	ribo_secondary
25	8669	AP-RNA-12	1	ribo_secondary
26	44153	AP-RNA-12	1	ribo_secondary
27	124836	AP-RNA-12	1	ribo_secondary
28	266703	AP-RNA-12	1	ribo_secondary
29	465914	AP-RNA-12	1	ribo_secondary
30	705265	AP-RNA-12	1	ribo_secondary
31	974130	AP-RNA-12	1	ribo_secondary
32	1264835	AP-RNA-12	1	ribo_secondary
33	1516177	AP-RNA-12	1	ribo_secondary
34	1430621	AP-RNA-12	1	ribo_secondary
35	495681	AP-RNA-12	1	ribo_secondary
36	899	AP-RNA-12	1	ribo_secondary
25	41159	AP-RNA-12	2	ribo_secondary
26	126473	AP-RNA-12	2	ribo_secondary
27	247146	AP-RNA-12	2	ribo_secondary
28	402663	AP-RNA-12	2	ribo_secondary
29	592557	AP-RNA-12	2	ribo_secondary
30	810806	AP-RNA-12	2	ribo_secondary
31	1060667	AP-RNA-12	2	ribo_secondary
32	1319005	AP-RNA-12	2	ribo_secondary
33	1436141	AP-RNA-12	2	ribo_secondary
34	1024750	AP-RNA-12	2	ribo_secondary
35	235158	AP-RNA-12	2	ribo_secondary
36	1358	AP-RNA-12	2	ribo_secondary
25	8836	AP-RNA-13	1	ribo_secondary
26	41778	AP-RNA-13	1	ribo_secondary
27	111975	AP-RNA-13	1	ribo_secondary
28	230521	AP-RNA-13	1	ribo_secondary
29	390386	AP-RNA-13	1	ribo_secondary
30	579773	AP-RNA-13	1	ribo_secondary
31	791354	AP-RNA-13	1	ribo_secondary
32	1001740	AP-RNA-13	1	ribo_secondary
33	1167089	AP-RNA-13	1	ribo_secondary
34	1051439	AP-RNA-13	1	ribo_secondary
35	344224	AP-RNA-13	1	ribo_secondary
36	627	AP-RNA-13	1	ribo_secondary
25	37690	AP-RNA-13	2	ribo_secondary
26	113603	AP-RNA-13	2	ribo_secondary
27	212719	AP-RNA-13	2	ribo_secondary
28	338370	AP-RNA-13	2	ribo_secondary
29	487818	AP-RNA-13	2	ribo_secondary
30	656874	AP-RNA-13	2	ribo_secondary
31	848316	AP-RNA-13	2	ribo_secondary
32	1032140	AP-RNA-13	2	ribo_secondary
33	1087511	AP-RNA-13	2	ribo_secondary
34	737193	AP-RNA-13	2	ribo_secondary
35	166510	AP-RNA-13	2	ribo_secondary
36	998	AP-RNA-13	2	ribo_secondary
25	3186	AP-RNA-14	1	ribo_secondary
26	15911	AP-RNA-14	1	ribo_secondary
27	41779	AP-RNA-14	1	ribo_secondary
28	85172	AP-RNA-14	1	ribo_secondary
29	141238	AP-RNA-14	1	ribo_secondary
30	207370	AP-RNA-14	1	ribo_secondary
31	281383	AP-RNA-14	1	ribo_secondary
32	361984	AP-RNA-14	1	ribo_secondary
33	434704	AP-RNA-14	1	ribo_secondary
34	415114	AP-RNA-14	1	ribo_secondary
35	142697	AP-RNA-14	1	ribo_secondary
36	198	AP-RNA-14	1	ribo_secondary
25	13946	AP-RNA-14	2	ribo_secondary
26	41843	AP-RNA-14	2	ribo_secondary
27	77977	AP-RNA-14	2	ribo_secondary
28	122932	AP-RNA-14	2	ribo_secondary
29	175746	AP-RNA-14	2	ribo_secondary
30	235554	AP-RNA-14	2	ribo_secondary
31	306444	AP-RNA-14	2	ribo_secondary
32	379714	AP-RNA-14	2	ribo_secondary
33	414971	AP-RNA-14	2	ribo_secondary
34	294804	AP-RNA-14	2	ribo_secondary
35	66480	AP-RNA-14	2	ribo_secondary
36	325	AP-RNA-14	2	ribo_secondary
25	407	AP-RNA-15	1	ribo_secondary
26	1229	AP-RNA-15	1	ribo_secondary
27	2243	AP-RNA-15	1	ribo_secondary
28	3770	AP-RNA-15	1	ribo_secondary
29	5705	AP-RNA-15	1	ribo_secondary
30	7962	AP-RNA-15	1	ribo_secondary
31	10461	AP-RNA-15	1	ribo_secondary
32	13470	AP-RNA-15	1	ribo_secondary
33	16526	AP-RNA-15	1	ribo_secondary
34	16284	AP-RNA-15	1	ribo_secondary
35	6470	AP-RNA-15	1	ribo_secondary
36	12	AP-RNA-15	1	ribo_secondary
25	1023	AP-RNA-15	2	ribo_secondary
26	2590	AP-RNA-15	2	ribo_secondary
27	3880	AP-RNA-15	2	ribo_secondary
28	5115	AP-RNA-15	2	ribo_secondary
29	6915	AP-RNA-15	2	ribo_secondary
30	9027	AP-RNA-15	2	ribo_secondary
31	11331	AP-RNA-15	2	ribo_secondary
32	14237	AP-RNA-15	2	ribo_secondary
33	15698	AP-RNA-15	2	ribo_secondary
34	11600	AP-RNA-15	2	ribo_secondary
35	3115	AP-RNA-15	2	ribo_secondary
36	8	AP-RNA-15	2	ribo_secondary
25	285	AP-RNA-16	1	ribo_secondary
26	1074	AP-RNA-16	1	ribo_secondary
27	2180	AP-RNA-16	1	ribo_secondary
28	3877	AP-RNA-16	1	ribo_secondary
29	5872	AP-RNA-16	1	ribo_secondary
30	8123	AP-RNA-16	1	ribo_secondary
31	10424	AP-RNA-16	1	ribo_secondary
32	13079	AP-RNA-16	1	ribo_secondary
33	15926	AP-RNA-16	1	ribo_secondary
34	15656	AP-RNA-16	1	ribo_secondary
35	6662	AP-RNA-16	1	ribo_secondary
36	8	AP-RNA-16	1	ribo_secondary
25	926	AP-RNA-16	2	ribo_secondary
26	2459	AP-RNA-16	2	ribo_secondary
27	3889	AP-RNA-16	2	ribo_secondary
28	5273	AP-RNA-16	2	ribo_secondary
29	6958	AP-RNA-16	2	ribo_secondary
30	9086	AP-RNA-16	2	ribo_secondary
31	11249	AP-RNA-16	2	ribo_secondary
32	13845	AP-RNA-16	2	ribo_secondary
33	15048	AP-RNA-16	2	ribo_secondary
34	11204	AP-RNA-16	2	ribo_secondary
35	3211	AP-RNA-16	2	ribo_secondary
36	18	AP-RNA-16	2	ribo_secondary
25	12803	AP-RNA-1	1	ribo_secondary
26	62691	AP-RNA-1	1	ribo_secondary
27	174429	AP-RNA-1	1	ribo_secondary
28	368497	AP-RNA-1	1	ribo_secondary
29	639069	AP-RNA-1	1	ribo_secondary
30	961226	AP-RNA-1	1	ribo_secondary
31	1317702	AP-RNA-1	1	ribo_secondary
32	1689757	AP-RNA-1	1	ribo_secondary
33	1982263	AP-RNA-1	1	ribo_secondary
34	1817082	AP-RNA-1	1	ribo_secondary
35	621531	AP-RNA-1	1	ribo_secondary
36	1085	AP-RNA-1	1	ribo_secondary
