taxid	name	rank	parent_taxid	sample	n_reads_direct	n_reads_clade
1277649	STL polyomavirus	no rank	1891745	AP-RNA-2	40	40
1277649	STL polyomavirus	no rank	1891745	AP-RNA-8	2	2
1277649	STL polyomavirus	no rank	1891745	AP-RNA-9	2	2
1288116	Human papillomavirus type XS2	no rank	337039	AP-DNA-14	2	2
1288116	Human papillomavirus type XS2	no rank	337039	AP-DNA-2	1	1
1288116	Human papillomavirus type XS2	no rank	337039	AP-RNA-6	1	1
1297549	Human papillomavirus type 78	no rank	337039	AP-DNA-11	1	1
1297549	Human papillomavirus type 78	no rank	337039	AP-DNA-7	2	2
1315259	human papillomavirus 166	serotype	1513264	AP-DNA-9	1	1
1315262	human papillomavirus 163	serotype	1513265	AP-DNA-13	2	2
1315262	human papillomavirus 163	serotype	1513265	AP-DNA-3	1	1
1315262	human papillomavirus 163	serotype	1513265	AP-RNA-12	1	1
1315262	human papillomavirus 163	serotype	1513265	AP-RNA-8	1	1
1315264	Human papillomavirus type 161	serotype	1513264	AP-RNA-7	1	1
1415628	Gyrovirus Tu789	no rank	2844803	AP-DNA-1	1	1
1418031	rhinovirus C5	serotype	463676	AP-RNA-1	8	8
1418031	rhinovirus C5	serotype	463676	AP-RNA-2	1	1
1418041	rhinovirus C36	serotype	463676	AP-RNA-1	1	1
1418043	rhinovirus C19	serotype	463676	AP-RNA-2	2	2
1418062	rhinovirus C20	serotype	463676	AP-RNA-1	2	2
1418062	rhinovirus C20	serotype	463676	AP-RNA-2	1	1
1420545	Human papillomavirus 167	serotype	1961678	AP-DNA-2	1	1
1420545	Human papillomavirus 167	serotype	1961678	AP-DNA-3	1	1
1420545	Human papillomavirus 167	serotype	1961678	AP-RNA-6	1	1
1420545	Human papillomavirus 167	serotype	1961678	AP-RNA-9	1	1
1434782	Human papillomavirus 175	serotype	1961680	AP-DNA-7	2	2
1434782	Human papillomavirus 175	serotype	1961680	AP-RNA-3	1	1
1434782	Human papillomavirus 175	serotype	1961680	AP-DNA-8	1	1
1434782	Human papillomavirus 175	serotype	1961680	AP-DNA-3	1	1
1434782	Human papillomavirus 175	serotype	1961680	AP-RNA-1	1	1
1434986	Human papillomavirus 171	serotype	1513256	AP-RNA-10	2	2
1434987	Human papillomavirus 172	serotype	1961679	AP-DNA-6	1	1
1434987	Human papillomavirus 172	serotype	1961679	AP-DNA-7	2	2
1434987	Human papillomavirus 172	serotype	1961679	AP-DNA-12	2	2
1434987	Human papillomavirus 172	serotype	1961679	AP-DNA-1	1	1
1434988	Human papillomavirus 173	serotype	333926	AP-DNA-2	1	1
1434988	Human papillomavirus 173	serotype	333926	AP-DNA-6	1	1
1434988	Human papillomavirus 173	serotype	333926	AP-DNA-7	1	1
1434988	Human papillomavirus 173	serotype	333926	AP-DNA-1	1	1
1435148	Enterovirus A120	serotype	138948	AP-RNA-8	1	1
1472342	Human papillomavirus 179	serotype	1513260	AP-DNA-7	1	1
1472342	Human papillomavirus 179	serotype	1513260	AP-RNA-5	1	1
1472342	Human papillomavirus 179	serotype	1513260	AP-DNA-4	4	4
1472342	Human papillomavirus 179	serotype	1513260	AP-DNA-8	1	1
1472342	Human papillomavirus 179	serotype	1513260	AP-DNA-3	1	1
1472342	Human papillomavirus 179	serotype	1513260	AP-RNA-4	1	1
1472342	Human papillomavirus 179	serotype	1513260	AP-DNA-16	3	3
1472343	Human papillomavirus 184	serotype	1961682	AP-DNA-12	2	2
1472343	Human papillomavirus 184	serotype	1961682	AP-DNA-8	2	2
1472343	Human papillomavirus 184	serotype	1961682	AP-RNA-1	1	1
1472343	Human papillomavirus 184	serotype	1961682	AP-RNA-13	1	1
1472343	Human papillomavirus 184	serotype	1961682	AP-RNA-4	1	1
1478160	Human papillomavirus 178	serotype	1961681	AP-DNA-11	1	1
1478160	Human papillomavirus 178	serotype	1961681	AP-DNA-6	1	1
1478160	Human papillomavirus 178	serotype	1961681	AP-RNA-5	1	1
1478160	Human papillomavirus 178	serotype	1961681	AP-RNA-8	1	1
1478160	Human papillomavirus 178	serotype	1961681	AP-RNA-9	1	1
1488574	Human genital-associated circular DNA virus-1	no rank	1985428	AP-RNA-1	1	1
1488574	Human genital-associated circular DNA virus-1	no rank	1985428	AP-RNA-6	1	1
1488574	Human genital-associated circular DNA virus-1	no rank	1985428	AP-RNA-8	1	1
1507401	Bocaparvovirus	genus	40119	AP-DNA-11	0	2
1507401	Bocaparvovirus	genus	40119	AP-DNA-13	0	4
1507401	Bocaparvovirus	genus	40119	AP-DNA-14	0	1
1507401	Bocaparvovirus	genus	40119	AP-DNA-2	0	6
1507401	Bocaparvovirus	genus	40119	AP-DNA-6	0	1
1507401	Bocaparvovirus	genus	40119	AP-RNA-5	0	3
1507401	Bocaparvovirus	genus	40119	AP-DNA-4	0	2
1507401	Bocaparvovirus	genus	40119	AP-DNA-9	0	1
1507401	Bocaparvovirus	genus	40119	AP-DNA-3	0	3
1507401	Bocaparvovirus	genus	40119	AP-DNA-1	0	4
1507401	Bocaparvovirus	genus	40119	AP-RNA-1	0	4
1507401	Bocaparvovirus	genus	40119	AP-DNA-5	0	2
1507401	Bocaparvovirus	genus	40119	AP-RNA-10	0	9
1507401	Bocaparvovirus	genus	40119	AP-RNA-11	0	1
1507401	Bocaparvovirus	genus	40119	AP-RNA-12	0	3
1507401	Bocaparvovirus	genus	40119	AP-RNA-13	0	1
1507401	Bocaparvovirus	genus	40119	AP-RNA-2	0	2
1507401	Bocaparvovirus	genus	40119	AP-RNA-4	0	3
1507401	Bocaparvovirus	genus	40119	AP-RNA-6	0	3
1507401	Bocaparvovirus	genus	40119	AP-RNA-7	0	3
1507401	Bocaparvovirus	genus	40119	AP-RNA-8	0	1
1507401	Bocaparvovirus	genus	40119	AP-RNA-9	0	1
1507402	unclassified Bocaparvovirus	no rank	1507401	AP-DNA-11	0	1
1507402	unclassified Bocaparvovirus	no rank	1507401	AP-DNA-13	0	3
1507402	unclassified Bocaparvovirus	no rank	1507401	AP-DNA-14	0	1
1507402	unclassified Bocaparvovirus	no rank	1507401	AP-DNA-2	0	3
1507402	unclassified Bocaparvovirus	no rank	1507401	AP-RNA-5	0	3
1507402	unclassified Bocaparvovirus	no rank	1507401	AP-DNA-4	0	2
1507402	unclassified Bocaparvovirus	no rank	1507401	AP-DNA-9	0	1
1507402	unclassified Bocaparvovirus	no rank	1507401	AP-DNA-3	0	2
1507402	unclassified Bocaparvovirus	no rank	1507401	AP-DNA-1	0	3
1507402	unclassified Bocaparvovirus	no rank	1507401	AP-RNA-1	0	4
1507402	unclassified Bocaparvovirus	no rank	1507401	AP-DNA-5	0	2
1507402	unclassified Bocaparvovirus	no rank	1507401	AP-RNA-12	0	2
1507402	unclassified Bocaparvovirus	no rank	1507401	AP-RNA-13	0	1
1507402	unclassified Bocaparvovirus	no rank	1507401	AP-RNA-2	0	1
1507402	unclassified Bocaparvovirus	no rank	1507401	AP-RNA-4	0	2
1507402	unclassified Bocaparvovirus	no rank	1507401	AP-RNA-6	0	3
1507402	unclassified Bocaparvovirus	no rank	1507401	AP-RNA-7	0	3
1507402	unclassified Bocaparvovirus	no rank	1507401	AP-RNA-8	0	1
1507402	unclassified Bocaparvovirus	no rank	1507401	AP-RNA-9	0	1
1511871	Primate bocaparvovirus 1	species	1507401	AP-DNA-11	0	1
1511871	Primate bocaparvovirus 1	species	1507401	AP-DNA-13	0	1
1511871	Primate bocaparvovirus 1	species	1507401	AP-DNA-2	0	3
1511871	Primate bocaparvovirus 1	species	1507401	AP-DNA-6	0	1
1511871	Primate bocaparvovirus 1	species	1507401	AP-DNA-3	0	1
1511871	Primate bocaparvovirus 1	species	1507401	AP-DNA-1	0	1
1511871	Primate bocaparvovirus 1	species	1507401	AP-RNA-12	0	1
1511871	Primate bocaparvovirus 1	species	1507401	AP-RNA-2	0	1
1511871	Primate bocaparvovirus 1	species	1507401	AP-RNA-4	0	1
1511872	Primate bocaparvovirus 2	species	1507401	AP-RNA-10	0	9
1511872	Primate bocaparvovirus 2	species	1507401	AP-RNA-11	0	1
1513256	Gammapapillomavirus 11	species	325455	AP-DNA-11	0	1
1513256	Gammapapillomavirus 11	species	325455	AP-DNA-2	0	1
1513256	Gammapapillomavirus 11	species	325455	AP-DNA-7	0	2
1513256	Gammapapillomavirus 11	species	325455	AP-DNA-12	0	1
1513256	Gammapapillomavirus 11	species	325455	AP-DNA-8	0	1
1513256	Gammapapillomavirus 11	species	325455	AP-DNA-9	0	1
1513256	Gammapapillomavirus 11	species	325455	AP-RNA-1	0	1
1513256	Gammapapillomavirus 11	species	325455	AP-RNA-10	0	2
1513256	Gammapapillomavirus 11	species	325455	AP-RNA-4	0	1
1513256	Gammapapillomavirus 11	species	325455	AP-RNA-8	0	1
1513256	Gammapapillomavirus 11	species	325455	AP-RNA-9	0	1
1513257	Gammapapillomavirus 12	species	325455	AP-DNA-10	0	4
1513257	Gammapapillomavirus 12	species	325455	AP-DNA-11	0	1
1513257	Gammapapillomavirus 12	species	325455	AP-DNA-13	0	1
1513257	Gammapapillomavirus 12	species	325455	AP-DNA-2	0	2
1513257	Gammapapillomavirus 12	species	325455	AP-DNA-6	0	6
1513257	Gammapapillomavirus 12	species	325455	AP-DNA-7	0	9
1513257	Gammapapillomavirus 12	species	325455	AP-RNA-5	0	5
1513257	Gammapapillomavirus 12	species	325455	AP-DNA-12	0	1
1513257	Gammapapillomavirus 12	species	325455	AP-DNA-4	0	2
1513257	Gammapapillomavirus 12	species	325455	AP-DNA-8	0	1
1513257	Gammapapillomavirus 12	species	325455	AP-DNA-9	0	1
1513257	Gammapapillomavirus 12	species	325455	AP-DNA-5	0	2
1513257	Gammapapillomavirus 12	species	325455	AP-RNA-4	0	1
1513257	Gammapapillomavirus 12	species	325455	AP-RNA-6	0	1
1513257	Gammapapillomavirus 12	species	325455	AP-RNA-7	0	1
1513257	Gammapapillomavirus 12	species	325455	AP-RNA-9	0	3
1513258	Gammapapillomavirus 13	species	325455	AP-DNA-10	0	1
1513258	Gammapapillomavirus 13	species	325455	AP-DNA-2	0	1
1513258	Gammapapillomavirus 13	species	325455	AP-RNA-5	0	2
1513258	Gammapapillomavirus 13	species	325455	AP-DNA-8	0	1
1513258	Gammapapillomavirus 13	species	325455	AP-DNA-3	0	1
1513258	Gammapapillomavirus 13	species	325455	AP-DNA-5	0	1
1513259	Gammapapillomavirus 14	species	325455	AP-DNA-3	0	1
1513260	Gammapapillomavirus 15	species	325455	AP-DNA-2	0	1
1513260	Gammapapillomavirus 15	species	325455	AP-DNA-6	0	1
1513260	Gammapapillomavirus 15	species	325455	AP-DNA-7	0	1
1513260	Gammapapillomavirus 15	species	325455	AP-RNA-5	0	2
1513260	Gammapapillomavirus 15	species	325455	AP-DNA-4	0	9
1513260	Gammapapillomavirus 15	species	325455	AP-DNA-8	0	2
1513260	Gammapapillomavirus 15	species	325455	AP-DNA-3	0	2
1513260	Gammapapillomavirus 15	species	325455	AP-RNA-12	0	1
1513260	Gammapapillomavirus 15	species	325455	AP-RNA-14	0	1
1513260	Gammapapillomavirus 15	species	325455	AP-RNA-4	0	7
1513260	Gammapapillomavirus 15	species	325455	AP-DNA-16	0	3
1513261	Gammapapillomavirus 16	species	325455	AP-DNA-10	0	1
1513261	Gammapapillomavirus 16	species	325455	AP-DNA-11	0	2
1513261	Gammapapillomavirus 16	species	325455	AP-DNA-2	0	2
1513261	Gammapapillomavirus 16	species	325455	AP-DNA-6	0	1
1513261	Gammapapillomavirus 16	species	325455	AP-DNA-4	0	1
1513261	Gammapapillomavirus 16	species	325455	AP-RNA-10	0	1
1513261	Gammapapillomavirus 16	species	325455	AP-RNA-11	0	1
1513261	Gammapapillomavirus 16	species	325455	AP-RNA-2	0	1
1513261	Gammapapillomavirus 16	species	325455	AP-RNA-6	0	5
1513263	Gammapapillomavirus 18	species	325455	AP-DNA-10	0	3
1513263	Gammapapillomavirus 18	species	325455	AP-RNA-6	0	1
1513264	Gammapapillomavirus 19	species	325455	AP-DNA-9	0	1
1513264	Gammapapillomavirus 19	species	325455	AP-RNA-7	0	1
1513265	Gammapapillomavirus 20	species	325455	AP-DNA-13	0	2
1513265	Gammapapillomavirus 20	species	325455	AP-DNA-3	0	1
1513265	Gammapapillomavirus 20	species	325455	AP-RNA-12	0	1
1513265	Gammapapillomavirus 20	species	325455	AP-RNA-8	0	1
1513458	Marseillevirus	genus	944644	AP-RNA-5	0	1
1513458	Marseillevirus	genus	944644	AP-RNA-4	0	1
1516081	MSSI2.225 virus	no rank	2004487	AP-RNA-5	1	1
1516081	MSSI2.225 virus	no rank	2004487	AP-RNA-11	1	1
1516081	MSSI2.225 virus	no rank	2004487	AP-RNA-2	1	1
1535289	unclassified Betatorquevirus	no rank	687332	AP-DNA-11	0	1
1535289	unclassified Betatorquevirus	no rank	687332	AP-DNA-13	0	1
1535289	unclassified Betatorquevirus	no rank	687332	AP-RNA-3	0	1
1535289	unclassified Betatorquevirus	no rank	687332	AP-DNA-3	0	2
1535289	unclassified Betatorquevirus	no rank	687332	AP-RNA-10	0	2
1535289	unclassified Betatorquevirus	no rank	687332	AP-RNA-11	0	3
1535289	unclassified Betatorquevirus	no rank	687332	AP-RNA-13	0	1
1535291	Torque teno mini virus ALH8	no rank	2846493	AP-RNA-2	1	1
1542134	Human papillomavirus 197	serotype	1961681	AP-DNA-7	2	2
1542134	Human papillomavirus 197	serotype	1961681	AP-RNA-4	1	1
1542744	Gemycircularvirus	genus	1910928	AP-RNA-5	0	1
1542744	Gemycircularvirus	genus	1910928	AP-RNA-12	0	1
1542744	Gemycircularvirus	genus	1910928	AP-RNA-2	0	4
1542744	Gemycircularvirus	genus	1910928	AP-RNA-4	0	1
1647924	Human papillomavirus KC5	species	735504	AP-DNA-9	1	1
1647924	Human papillomavirus KC5	species	735504	AP-DNA-3	1	1
1647924	Human papillomavirus KC5	species	735504	AP-DNA-15	2	2
1647924	Human papillomavirus KC5	species	735504	AP-RNA-10	1	1
1647924	Human papillomavirus KC5	species	735504	AP-RNA-4	2	2
1673681	Gemycircularvirus C1c	no rank	2004960	AP-RNA-3	1	1
1723728	unclassified Polyomaviridae	no rank	151341	AP-DNA-10	0	6
1723728	unclassified Polyomaviridae	no rank	151341	AP-DNA-11	0	4
1723728	unclassified Polyomaviridae	no rank	151341	AP-DNA-13	0	5
1723728	unclassified Polyomaviridae	no rank	151341	AP-DNA-14	0	1
1723728	unclassified Polyomaviridae	no rank	151341	AP-DNA-2	0	24
1723728	unclassified Polyomaviridae	no rank	151341	AP-DNA-6	0	5
1723728	unclassified Polyomaviridae	no rank	151341	AP-DNA-7	0	8
1723728	unclassified Polyomaviridae	no rank	151341	AP-RNA-3	0	3
1723728	unclassified Polyomaviridae	no rank	151341	AP-RNA-5	0	3
1723728	unclassified Polyomaviridae	no rank	151341	AP-DNA-12	0	1
1723728	unclassified Polyomaviridae	no rank	151341	AP-DNA-4	0	8
1723728	unclassified Polyomaviridae	no rank	151341	AP-DNA-8	0	8
1723728	unclassified Polyomaviridae	no rank	151341	AP-DNA-9	0	3
1723728	unclassified Polyomaviridae	no rank	151341	AP-DNA-3	0	21
1723728	unclassified Polyomaviridae	no rank	151341	AP-DNA-1	0	16
1723728	unclassified Polyomaviridae	no rank	151341	AP-RNA-1	0	14
1723728	unclassified Polyomaviridae	no rank	151341	AP-DNA-15	0	2
1723728	unclassified Polyomaviridae	no rank	151341	AP-DNA-5	0	5
1723728	unclassified Polyomaviridae	no rank	151341	AP-RNA-12	0	4
1723728	unclassified Polyomaviridae	no rank	151341	AP-RNA-13	0	2
1723728	unclassified Polyomaviridae	no rank	151341	AP-RNA-2	0	8
1723728	unclassified Polyomaviridae	no rank	151341	AP-RNA-4	0	4
1723728	unclassified Polyomaviridae	no rank	151341	AP-RNA-6	0	1
1723728	unclassified Polyomaviridae	no rank	151341	AP-RNA-7	0	8
1723728	unclassified Polyomaviridae	no rank	151341	AP-RNA-8	0	5
1792832	Human gemycircularvirus GeTz1	no rank	2004961	AP-RNA-2	10	10
1803956	Parechovirus A	species	138954	AP-RNA-10	0	1
1846251	Papillomavirus JL74	no rank	931209	AP-DNA-2	1	1
1846251	Papillomavirus JL74	no rank	931209	AP-DNA-3	1	1
1862824	Gemycircularvirus HV-GcV1	species	1910929	AP-RNA-5	1	1
1862824	Gemycircularvirus HV-GcV1	species	1910929	AP-RNA-12	1	1
1862824	Gemycircularvirus HV-GcV1	species	1910929	AP-RNA-2	4	4
1862824	Gemycircularvirus HV-GcV1	species	1910929	AP-RNA-4	1	1
1862825	Gemycircularvirus HV-GcV2	no rank	2004962	AP-DNA-10	1	1
1862825	Gemycircularvirus HV-GcV2	no rank	2004962	AP-DNA-7	1	1
1862825	Gemycircularvirus HV-GcV2	no rank	2004962	AP-RNA-3	1	1
1862825	Gemycircularvirus HV-GcV2	no rank	2004962	AP-RNA-1	6	6
1862825	Gemycircularvirus HV-GcV2	no rank	2004962	AP-RNA-10	2	2
1862825	Gemycircularvirus HV-GcV2	no rank	2004962	AP-RNA-11	3	3
1862825	Gemycircularvirus HV-GcV2	no rank	2004962	AP-RNA-12	2	2
1862825	Gemycircularvirus HV-GcV2	no rank	2004962	AP-RNA-13	1	1
1862825	Gemycircularvirus HV-GcV2	no rank	2004962	AP-RNA-2	2	2
1862825	Gemycircularvirus HV-GcV2	no rank	2004962	AP-RNA-4	2	2
1862825	Gemycircularvirus HV-GcV2	no rank	2004962	AP-RNA-6	1	1
1862825	Gemycircularvirus HV-GcV2	no rank	2004962	AP-RNA-7	3	3
1862825	Gemycircularvirus HV-GcV2	no rank	2004962	AP-RNA-8	22	22
1862825	Gemycircularvirus HV-GcV2	no rank	2004962	AP-RNA-9	1	1
1868215	Orthopneumovirus	genus	11244	AP-RNA-13	0	13
1891713	Alphapolyomavirus	genus	151341	AP-DNA-10	0	1
1891713	Alphapolyomavirus	genus	151341	AP-DNA-13	0	5
1891713	Alphapolyomavirus	genus	151341	AP-DNA-14	0	2
1891713	Alphapolyomavirus	genus	151341	AP-DNA-2	0	3
1891713	Alphapolyomavirus	genus	151341	AP-DNA-7	0	3
1891713	Alphapolyomavirus	genus	151341	AP-RNA-3	0	2
1891713	Alphapolyomavirus	genus	151341	AP-RNA-5	0	1
1891713	Alphapolyomavirus	genus	151341	AP-DNA-8	0	1
1891713	Alphapolyomavirus	genus	151341	AP-DNA-1	0	2
1891713	Alphapolyomavirus	genus	151341	AP-DNA-5	0	1
1891713	Alphapolyomavirus	genus	151341	AP-RNA-12	0	2
1891713	Alphapolyomavirus	genus	151341	AP-RNA-13	0	5
1891713	Alphapolyomavirus	genus	151341	AP-RNA-14	0	1
1891713	Alphapolyomavirus	genus	151341	AP-RNA-2	0	6
1891713	Alphapolyomavirus	genus	151341	AP-RNA-7	0	1
1891714	Betapolyomavirus	genus	151341	AP-DNA-10	0	25
1891714	Betapolyomavirus	genus	151341	AP-DNA-11	0	2
1891714	Betapolyomavirus	genus	151341	AP-DNA-13	0	2
1891714	Betapolyomavirus	genus	151341	AP-DNA-14	0	2
1891714	Betapolyomavirus	genus	151341	AP-DNA-2	0	15
1891714	Betapolyomavirus	genus	151341	AP-DNA-6	0	6
1891714	Betapolyomavirus	genus	151341	AP-DNA-7	0	17
1891714	Betapolyomavirus	genus	151341	AP-RNA-3	0	5
1891714	Betapolyomavirus	genus	151341	AP-DNA-12	0	4
1891714	Betapolyomavirus	genus	151341	AP-DNA-4	0	4
1891714	Betapolyomavirus	genus	151341	AP-DNA-8	0	16
1891714	Betapolyomavirus	genus	151341	AP-DNA-3	0	25
1891714	Betapolyomavirus	genus	151341	AP-DNA-1	0	15
1891714	Betapolyomavirus	genus	151341	AP-DNA-5	0	8
1891714	Betapolyomavirus	genus	151341	AP-RNA-10	0	6
1891714	Betapolyomavirus	genus	151341	AP-RNA-11	0	2
1891714	Betapolyomavirus	genus	151341	AP-RNA-12	0	1
1891714	Betapolyomavirus	genus	151341	AP-RNA-2	0	5
1891714	Betapolyomavirus	genus	151341	AP-RNA-4	0	2
1891714	Betapolyomavirus	genus	151341	AP-RNA-6	0	4
1891714	Betapolyomavirus	genus	151341	AP-RNA-7	0	4
1891714	Betapolyomavirus	genus	151341	AP-RNA-8	0	9
1891714	Betapolyomavirus	genus	151341	AP-RNA-9	0	2
1891715	Deltapolyomavirus	genus	151341	AP-DNA-10	0	10
1891715	Deltapolyomavirus	genus	151341	AP-DNA-11	0	10
1891715	Deltapolyomavirus	genus	151341	AP-DNA-13	0	13
1891715	Deltapolyomavirus	genus	151341	AP-DNA-14	0	4
1891715	Deltapolyomavirus	genus	151341	AP-DNA-2	0	68
1891715	Deltapolyomavirus	genus	151341	AP-DNA-6	0	15
1891715	Deltapolyomavirus	genus	151341	AP-DNA-7	0	21
1891715	Deltapolyomavirus	genus	151341	AP-RNA-3	0	23
1891715	Deltapolyomavirus	genus	151341	AP-RNA-5	0	12
1891715	Deltapolyomavirus	genus	151341	AP-DNA-12	0	10
1891715	Deltapolyomavirus	genus	151341	AP-DNA-4	0	7
1891715	Deltapolyomavirus	genus	151341	AP-DNA-8	0	12
1891715	Deltapolyomavirus	genus	151341	AP-DNA-9	0	13
1891715	Deltapolyomavirus	genus	151341	AP-DNA-3	0	51
1891715	Deltapolyomavirus	genus	151341	AP-DNA-1	0	56
1891715	Deltapolyomavirus	genus	151341	AP-RNA-1	0	18
1891715	Deltapolyomavirus	genus	151341	AP-DNA-5	0	15
1891715	Deltapolyomavirus	genus	151341	AP-RNA-11	0	8
1891715	Deltapolyomavirus	genus	151341	AP-RNA-12	0	8
1891715	Deltapolyomavirus	genus	151341	AP-RNA-13	0	6
1891715	Deltapolyomavirus	genus	151341	AP-RNA-2	0	62
1891715	Deltapolyomavirus	genus	151341	AP-RNA-4	0	17
1891715	Deltapolyomavirus	genus	151341	AP-RNA-6	0	7
1891715	Deltapolyomavirus	genus	151341	AP-RNA-7	0	12
1891715	Deltapolyomavirus	genus	151341	AP-RNA-8	0	13
1891715	Deltapolyomavirus	genus	151341	AP-RNA-9	0	5
1891726	Alphapolyomavirus quintihominis	species	1891713	AP-DNA-10	0	1
1891726	Alphapolyomavirus quintihominis	species	1891713	AP-DNA-13	0	5
1891726	Alphapolyomavirus quintihominis	species	1891713	AP-DNA-14	0	2
1891726	Alphapolyomavirus quintihominis	species	1891713	AP-DNA-7	0	1
1891726	Alphapolyomavirus quintihominis	species	1891713	AP-RNA-3	0	1
1891726	Alphapolyomavirus quintihominis	species	1891713	AP-RNA-5	0	1
1891726	Alphapolyomavirus quintihominis	species	1891713	AP-DNA-8	0	1
1891726	Alphapolyomavirus quintihominis	species	1891713	AP-DNA-5	0	1
1891726	Alphapolyomavirus quintihominis	species	1891713	AP-RNA-12	0	2
1891726	Alphapolyomavirus quintihominis	species	1891713	AP-RNA-13	0	4
1891726	Alphapolyomavirus quintihominis	species	1891713	AP-RNA-2	0	2
1891726	Alphapolyomavirus quintihominis	species	1891713	AP-RNA-7	0	1
1891727	Alphapolyomavirus octihominis	species	1891713	AP-DNA-2	0	3
1891727	Alphapolyomavirus octihominis	species	1891713	AP-DNA-7	0	2
1891727	Alphapolyomavirus octihominis	species	1891713	AP-RNA-3	0	1
1891727	Alphapolyomavirus octihominis	species	1891713	AP-DNA-1	0	2
1891727	Alphapolyomavirus octihominis	species	1891713	AP-RNA-13	0	1
1891727	Alphapolyomavirus octihominis	species	1891713	AP-RNA-2	0	4
1891745	Deltapolyomavirus undecihominis	species	1891715	AP-DNA-11	0	1
1891745	Deltapolyomavirus undecihominis	species	1891715	AP-DNA-2	0	20
1891745	Deltapolyomavirus undecihominis	species	1891715	AP-DNA-6	0	1
1891745	Deltapolyomavirus undecihominis	species	1891715	AP-DNA-7	0	1
1891745	Deltapolyomavirus undecihominis	species	1891715	AP-RNA-5	0	1
1891745	Deltapolyomavirus undecihominis	species	1891715	AP-DNA-9	0	2
1891745	Deltapolyomavirus undecihominis	species	1891715	AP-DNA-3	0	7
1891745	Deltapolyomavirus undecihominis	species	1891715	AP-DNA-1	0	8
1891745	Deltapolyomavirus undecihominis	species	1891715	AP-RNA-1	0	3
1891745	Deltapolyomavirus undecihominis	species	1891715	AP-DNA-5	0	4
1891745	Deltapolyomavirus undecihominis	species	1891715	AP-RNA-11	0	1
1891745	Deltapolyomavirus undecihominis	species	1891715	AP-RNA-12	0	2
1891745	Deltapolyomavirus undecihominis	species	1891715	AP-RNA-2	0	40
1891745	Deltapolyomavirus undecihominis	species	1891715	AP-RNA-8	0	2
